"","uh_name","ph_inf","ph_sup","phft","t_max","t_min","cgtr_cooling","cgtr_heating","geometria","azimute","veneziana","componente","absortancia","vidro","open_fac","sombreamento","paf","solo","case","estado","floor","ph_inf_ref","ph_sup_ref","phft_ref","t_max_ref","t_min_ref","cgtr_cooling_ref","cgtr_heating_ref"
"41","18_PR",0.379931506849315,0.00308219178082192,0.616986301369863,26.7959684091528,11.7362414096382,71839855.3163928,3455267438.79056,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",18,"PR","unique",0.259406392694064,0.041552511415525,0.699041095890411,31.4037336937177,12.8865280441075,1599647057.86488,3135382035.61185
"42","18_RJ",0.0010958904109589,0.161940639269406,0.836963470319635,32.7844712562084,17.7649115361847,5257818988.69916,4049169.42044181,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",18,"RJ","unique",0,0.422648401826484,0.577351598173516,37.3091114728026,18.3237584482918,16140845724.051,0
"43","18_SC",0.113470319634703,0.0290182648401826,0.857511415525114,29.8833084315711,12.8095406774291,879397336.633018,882582519.068468,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",18,"SC","unique",0.077808219178082,0.150730593607306,0.771461187214612,33.8467584624967,12.7381641878874,5687283780.76555,856449344.631878
"44","18_TO",0,0.19324200913242,0.80675799086758,33.2974550766642,20.5768755856359,7897114013.17458,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",18,"TO","unique",0,0.470296803652968,0.529703196347032,37.1294060171596,22.9477182217018,23576266928.519,0
"45","19_PR",0.368333333333334,0.011986301369863,0.619680365296803,27.6169130741522,11.7548079880386,316338630.092153,3286797426.41178,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",19,"PR","unique",0.259406392694064,0.041552511415525,0.699041095890411,31.4037336937177,12.8865280441075,1599647057.86488,3135382035.61185
"46","19_RJ",0.00246575342465753,0.151301369863014,0.846232876712329,33.6590225074396,17.6973492309256,5363462662.21132,7202124.87956443,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",19,"RJ","unique",0,0.422648401826484,0.577351598173516,37.3091114728026,18.3237584482918,16140845724.051,0
"47","19_SC",0.111643835616438,0.0359132420091324,0.852442922374429,30.1938840955758,12.7424169861534,1225093402.11363,854434910.425115,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",19,"SC","unique",0.077808219178082,0.150730593607306,0.771461187214612,33.8467584624967,12.7381641878874,5687283780.76555,856449344.631878
"48","19_TO",0,0.181986301369863,0.818013698630137,34.1204867923692,19.9623217914662,8027730481.54726,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",19,"TO","unique",0,0.470296803652968,0.529703196347032,37.1294060171596,22.9477182217018,23576266928.519,0
"49","2_PR",0.363972602739726,0.0023972602739726,0.633630136986301,26.7223292219108,11.9809244694798,54059574.2390679,3190021286.21002,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_double-fs87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",2,"PR","unique",0.259406392694064,0.041552511415525,0.699041095890411,31.4037336937177,12.8865280441075,1599647057.86488,3135382035.61185
"50","2_RJ",0.000547945205479451,0.165707762557078,0.833744292237443,32.5147202314465,17.8435298011875,5281873483.11961,1796389.44970017,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_double-fs87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",2,"RJ","unique",0,0.422648401826484,0.577351598173516,37.3091114728026,18.3237584482918,16140845724.051,0
"51","2_SC",0.0984018264840181,0.0308447488584475,0.870753424657534,29.614807504004,13.0427054033711,890090972.199428,755048847.0576,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_double-fs87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",2,"SC","unique",0.077808219178082,0.150730593607306,0.771461187214612,33.8467584624967,12.7381641878874,5687283780.76555,856449344.631878
"52","2_TO",0,0.196552511415525,0.803447488584475,33.1212211936862,20.681000444935,7888342557.55243,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_double-fs87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",2,"TO","unique",0,0.470296803652968,0.529703196347032,37.1294060171596,22.9477182217018,23576266928.519,0
"53","20_PR",0.376940639269406,0.00091324200913242,0.622146118721461,26.5082860411136,11.8428781340663,19730139.3878675,3387798766.50706,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",20,"PR","unique",0.259406392694064,0.041552511415525,0.699041095890411,31.4037336937177,12.8865280441075,1599647057.86488,3135382035.61185
"54","20_RJ",0.00118721461187214,0.158401826484018,0.84041095890411,32.3972224772099,17.8013246227101,5045304558.49352,3977162.56865464,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",20,"RJ","unique",0,0.422648401826484,0.577351598173516,37.3091114728026,18.3237584482918,16140845724.051,0
